owner,id,title,description,summary,version,tags,dois,visibility,files,status,created,updated,accessLevel,versionDois,isProject,properties,license,assetStatus,dataset_url
okgoogleassistant,okgoogleassistant,okgoogleassistant,"Technology and devices get better with age and sometimes, things don’t go according to plan. With the advent of digital","---
{""editor"":""simple""}
---
Back up your old phone in order to smoothly change from one to another. Backup your data to Google accounts is the most efficient method. Options for menus can vary slightly from phone to the phone. For instance, on a Pixel, you can go to Settings, System, Backup, but on the Samsung Galaxy phone, you go to Settings Accounts, Accounts, and backup, Backup and restore. Whichever path you take be sure that the backup option is toggled on when you get there and tap **Backup now**. If you're looking to learn more about backup, we've put together a complete guide for backing up your Android smartphone.

This will ensure that all of your contact information, calendars and messages in text, as well applications, wallpapers and other system settings transfer to your new phone. Your old phone could take some time to download all of your data, particularly in the event that it wasn't back-up in a while.

If you're switching from an iPhone then install the Google Drive app. Within the Google Drive app on your iPhone, navigate to **Settings**, **Backup** and select everything you'd like to save and transfer it to your new phone. Also, make sure to visit iPhone **Settings**. You'll have to turn off **iMessage** or **FaceTime**. In the event that you do not you could miss calls and texts from your new phone.

**How to make use of [Ok Google](https://www.mygeekshelp.com/ok-google-set-up-my-device-google-assistant-online/) to [Set-Up My Device](https://www.mygeekshelp.com/ok-google-set-up-my-device-google-assistant-online/) using the Android Phone**

Go to the mobile settings.

Connect your Bluetooth device, and search for local devices.

Then, Google will ask you to turn on GPS positioning on your phone.

In addition, click Next and your device will start seeking local devices.

If the device detects it, click to create it.

**How can I transfer all the data from my previous Android to my new Android?**

Open the settings app on your old Android phone, and then go to the Backup and reset or the Settings for Backup and Restore dependent on the Android version and the phone's manufacturer. If it's not activated, you can select the Backup My Data option from this page.

**What can I do to transfer all my data onto my new Android smartphone?**

Change to a brand new Android phone

1)Charge both phones.

2)Make sure that you have the ability to unlock the phone using a pattern, PIN or password.

3)On an older phone, sign in using your Google Account. Enter your email address to check whether you've an Google Account. Make an account on Google Account if you don't already have one. Sync your data.

**How can I transfer my mobile data to an additional phone?**

Here's how to share internet data on Airtel:

Or you can dial \*129\*101#. Enter your Airtel mobile number to sign into the account with OTP. After entering OTP you will receive the option of transferring your Airtel internet data from one mobile number to another. Choose the ""Share Airtel Data"" option.

**Are you able to change the settings of my phone?**

You can alter and find your settings by using any screen on your phone by using Quick Settings. To find the settings you are changing frequently You can either add them or move them into Quick Settings. Please note: You're using an older version of the Android version.

**How do I control my Android device?**

Manage devices

1)Open the Google Admin app . Create your account now.

2.) Input your Google Account's PIN if you are asked.

3)If required, switch to your administrator account: Tap Menu Down Arrow. To choose another account.

4)Tap Menu. Devices.

5) Touch the device or user.

Tap Approve Approve. Then, right next to the device name Tap More Approve device.

**How do I connect my mobile to my TV using USB?**

Make the Micro USB cable and Android smartphone. Connect the TV and smartphone via the Micro USB cable. The USB setting on the smartphone is to be set to File Transfers or MTP mode.

1)Open the TV's Media Player app.

2) Hit the Home button on the remote contro

3)Select Media.

4)Select Photo, Music or Video.

**How can I connect my Android phone to my non-smart TV?**

It is possible to mirror the smartphone's display onto any TV without a smart feature (especially one with a long-lasting) via an HDMI slot.

**How do I connect my Android smartphone with a normal TV via USB?**

Operating procedure:

1)Prepare the Android smartphone as well as the Micro USB cable.

2) Connect the Micro USB cable to the phone and television.

3)Set your phone's USB setting to File Transfers or MTP mode. ...

4) Start the TV's Media Player App.",51c7c54e-8ca0-4fb4-b125-ed43e9ce73a1,['okgoogledevice'],[],OPEN,"[{'name': 'ok ggole.webp', 'sizeInBytes': 20020, 'created': '2022-07-05T09:30:39.640Z', 'updated': '2022-07-05T09:30:39.640Z', 'createdBy': 'okgoogleassistant', 'updatedBy': 'okgoogleassistant'}]",LOADED,2022-07-05T09:27:59.658Z,2022-07-05T09:31:27.665Z,READ,[],False, ,Public Domain, ,https://data.world/okgoogleassistant/okgoogleassistant
kgs1,test1234,Test_1234, , ,acd43dbc-b213-4aab-b8d7-f8d95cf08382,[], ,OPEN,"[{'name': 'Person.json', 'sizeInBytes': 318, 'created': '2022-03-28T05:08:11.132Z', 'updated': '2022-03-28T05:08:11.132Z', 'createdBy': 'kgs1', 'updatedBy': 'kgs1'}, {'name': 'Sample.xml', 'sizeInBytes': 91, 'created': '2022-03-28T05:11:09.755Z', 'updated': '2022-03-28T05:11:09.755Z', 'createdBy': 'kgs1', 'updatedBy': 'kgs1'}, {'name': 'alldt.parquet', 'sizeInBytes': 3936, 'created': '2022-03-28T05:11:51.442Z', 'updated': '2022-03-28T05:11:51.442Z', 'createdBy': 'kgs1', 'updatedBy': 'kgs1'}, {'name': 'customer.avro', 'sizeInBytes': 246208, 'created': '2022-03-28T05:12:11.986Z', 'updated': '2022-03-28T05:12:11.986Z', 'createdBy': 'kgs1', 'updatedBy': 'kgs1'}, {'name': 'hockeyplayerdata2018.xlsx', 'sizeInBytes': 167338, 'created': '2022-03-28T07:35:28.931Z', 'updated': '2022-03-28T07:35:28.931Z', 'createdBy': 'kgs1', 'updatedBy': 'kgs1'}, {'name': 'sales_records - NoHeader.csv', 'sizeInBytes': 641473, 'created': '2022-03-28T07:27:49.958Z', 'updated': '2022-03-28T07:27:49.958Z', 'createdBy': 'kgs1', 'updatedBy': 'kgs1'}, {'name': 'sales_records.csv', 'sizeInBytes': 641631, 'created': '2022-03-28T06:51:49.253Z', 'updated': '2022-03-28T06:51:49.253Z', 'createdBy': 'kgs1', 'updatedBy': 'kgs1'}, {'name': 'sampledataworkorders.xlsx', 'sizeInBytes': 245035, 'created': '2022-03-28T07:24:05.994Z', 'updated': '2022-03-28T07:24:05.994Z', 'createdBy': 'kgs1', 'updatedBy': 'kgs1'}]",LOADED,2022-03-27T14:43:19.949Z,2022-03-28T07:35:28.931Z,READ,[],False, , , ,https://data.world/kgs1/test1234
eng,imdb-movies,IMDB Movies,"IMDB movies snapshot, Dec 2019", ,19adf4aa-019e-4075-b6aa-2b3fc4642e9a,[], ,OPEN,"[{'name': 'imdb.sqlite', 'sizeInBytes': 250834944, 'created': '2019-12-13T16:14:07.021Z', 'updated': '2019-12-13T16:14:07.021Z', 'createdBy': 'eng', 'updatedBy': 'eng'}]",LOADED,2019-12-13T16:06:18.655Z,2019-12-17T21:29:39.386Z,READ,[],False, , , ,https://data.world/eng/imdb-movies
h0tftw,legalmap,legalMap, , ,e7870e66-c97a-4254-b72f-0d880ab9297c,[], ,OPEN,"[{'name': 'ALL_2017-2018_udata.sqlite', 'sizeInBytes': 34533376, 'created': '2021-04-28T11:57:38.494Z', 'updated': '2021-04-28T11:57:38.494Z', 'createdBy': 'h0tftw', 'updatedBy': 'h0tftw'}, {'name': 'ALL_2019-2020_udata.sqlite', 'sizeInBytes': 34766848, 'created': '2021-04-28T10:46:05.740Z', 'updated': '2021-04-28T10:46:05.740Z', 'createdBy': 'h0tftw', 'updatedBy': 'h0tftw'}, {'name': 'udata.sqlite', 'sizeInBytes': 1630208, 'created': '2019-05-21T10:06:05.268Z', 'updated': '2021-04-18T20:03:02.007Z', 'createdBy': 'h0tftw', 'updatedBy': 'h0tftw'}]",LOADED,2019-05-21T09:33:54.692Z,2021-04-28T11:57:38.494Z,READ,[],True, , , ,https://data.world/h0tftw/legalmap
safiat,exemple,exemple,exemple d'utilisation des données,"---
{""editor"":""simple""}
---
éesnones dion d l'utilisat aioninitiatd' ruoc",bb73a514-0d4c-462f-b146-5e0a5ac1da04,[], ,OPEN,"[{'name': 'New SQL Query', 'sizeInBytes': 11269862, 'created': '2021-04-05T17:57:25.608Z', 'updated': '2021-04-05T17:57:25.608Z', 'createdBy': 'safiat', 'updatedBy': 'safiat'}, {'name': 'zotero.sqlite', 'sizeInBytes': 7254016, 'created': '2021-04-05T12:30:22.201Z', 'updated': '2021-04-05T12:30:22.201Z', 'createdBy': 'safiat', 'updatedBy': 'safiat'}]",LOADED,2021-04-05T12:23:15.284Z,2021-04-05T17:57:25.608Z,READ,[],False, , , ,https://data.world/safiat/exemple
datagov-uk,0cd0d5c0-f170-4899-ba45-e7d227bbd0e4,Houseboats,Houseboats,"Houseboat and caravan dwellers form part of our local housing market. This dataset aims to bring together some information to help us see the scale of the issue in our local area. This includes Cambridge East Cambridgeshire Fenland Huntingdonshire South Cambridgeshire Forest Heath St Edmundsbury Peterborough This data is simply a starting point, being launched in April 2017, and at this stage is looking to bring existing data together to shed some light on the scale of this part of our housing market. There are two source of data: Council Tax records identifying the number of houseboat dwellers in 2015 and 2016. The government data is published in response to an external request for information seeking a record of the number of households who are boat dwellers in each local authority in England. They note that: ""Caseworkers use Dwelling Type “TH” and Dwelling Group “72” when they identify a houseboat, captured as part of the property attributes on the VOA administrative database. Total counts for each local authority district in England are provided. Counts are rounded to the nearest 10. However, counts of zero are reported as “0” and counts between one and four (inclusive) are reported as negligible and denoted by “-“. Totals may not sum due to rounding."" As the figures are rounded to the nearest 10, we can see this only gives an indication of the number of houseboats in each local authority area; in addition, a local correspondent informs us that this is ""not an accurate way of calculating the numbers of houseboats since houseboats are not liable to pay council tax if the land they are moored on is not a hereditment"". A web search for local marinas and moorings in the local area, undertaken in April 2017. We are very pleased to have now uploaded geo-coded data on the location of some of the marinas and moorings across the area in 2017, which has enabled us to produce a local map. We continue to seek new and improved sources of data, and updates to the goverment figures, as time progresses.

Source: https://ckan.publishing.service.gov.uk/dataset/houseboats1  
Last updated at https://ckan.publishing.service.gov.uk/dataset : 2020-01-03  
",47fa7214-bdc1-4cae-bbfc-7b25e91aadfc,"['housing', 'houseboat']", ,OPEN,"[{'name': 'houseboats-from-council-tax-records-2015-and-2016-csv-1.csv', 'sizeInBytes': 13659, 'created': '2020-01-16T06:20:27.104Z', 'updated': '2020-01-16T06:20:27.104Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'houseboats-from-council-tax-records-2015-and-2016-xls-3.xls', 'sizeInBytes': 69632, 'created': '2020-01-16T06:20:27.104Z', 'updated': '2020-01-16T06:20:27.104Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'list-of-local-marinas-and-moorings-csv-2.csv', 'sizeInBytes': 2334, 'created': '2020-01-16T06:20:27.104Z', 'updated': '2020-01-16T06:20:27.104Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'marina-and-moorings-list-april-2017-csv-4.csv', 'sizeInBytes': 2682, 'created': '2020-01-16T06:20:27.104Z', 'updated': '2020-01-16T06:20:27.104Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'marina-and-moorings-list-april-2017-xls-5.xls', 'sizeInBytes': 30720, 'created': '2020-01-16T06:20:27.104Z', 'updated': '2020-01-16T06:20:27.104Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}]",LOADED,2020-01-16T06:20:24.717Z,2020-01-16T09:31:46.470Z,READ,[],False, ,OGL, ,https://data.world/datagov-uk/0cd0d5c0-f170-4899-ba45-e7d227bbd0e4
datagov-uk,85074ea3-5e20-488f-86a3-0a9b618e44dc,Environment Registry,Environment Registry,"Defra's beta service that serves the Defra networks connective reference data such as code lists and vocabularies with persistent identifiers in RDF ttl, RDF xml and JSON-LD withCSV coming soon. The Environment Registry is intended to manage and publish lists of authoritative terms and reference information used in data by the Defra Network

Source: https://ckan.publishing.service.gov.uk/dataset/environment-registry  
Last updated at https://ckan.publishing.service.gov.uk/dataset : 2015-03-22  
",1acac34d-1cd3-4e7d-831d-a10ff3217f00,[], ,OPEN,"[{'name': '-1.csv', 'sizeInBytes': 2488, 'created': '2022-07-18T07:22:16.437Z', 'updated': '2022-07-18T07:22:16.437Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'resource_links.md', 'sizeInBytes': 138, 'created': '2022-07-18T07:22:18.273Z', 'updated': '2022-07-18T07:22:18.273Z', 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}]",LOADED,2022-07-18T07:22:15.843Z,2022-07-18T07:22:18.298Z,READ,[],False, ,OGL, ,https://data.world/datagov-uk/85074ea3-5e20-488f-86a3-0a9b618e44dc
datagov-uk,beb955e0-9026-4637-844e-0d70d4ba7638,Agri-environment schemes,Agri-environment schemes,"Updates for Agri-environment schemes can now be found in the Biodiversity Indicators in Your Pocket publication (2011 edition): https://www.gov.uk/government/statistics/biodiversity-indicators-for-the-uk

Source: https://ckan.publishing.service.gov.uk/dataset/agri-environment-schemes  
Last updated at https://ckan.publishing.service.gov.uk/dataset : 2018-07-12  
",bac48db0-ec62-4cfe-9af7-9005199571b7,[], ,OPEN,"[{'name': 'resource_links.md', 'sizeInBytes': 165, 'created': '2021-08-26T04:20:17.297Z', 'updated': '2021-08-26T04:20:17.297Z', 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'wdfg18-agri-schemes-201005-1.csv', 'sizeInBytes': 3533, 'created': '2021-08-26T04:20:21.350Z', 'updated': '2021-08-26T04:20:21.350Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}]",LOADED,2021-08-26T04:20:14.905Z,2021-08-26T04:20:21.363Z,READ,[],False, ,OGL, ,https://data.world/datagov-uk/beb955e0-9026-4637-844e-0d70d4ba7638
datagov-uk,27c88b01-ecba-42d6-abfb-bbdbf911cc5b,Historic Environment Records - Scotland,Historic Environment Records - Scotland,"HERs (Historic Environment Records) developed out of SMRs (Sites and Monuments Records). SMRs were established from the 1960s onwards in response to the loss of the archaeological resource through urban and rural development. From their original remit of recording archaeological sites, they have been developed to encompass a wide range of information about the historic environment which has been reflected in the change of name from SMR to HER. Today they provide a unique information resource, forming the basis for sustainable conservation and playing an important role in informing public understanding and enjoyment of the local historic environment. The historic environment includes all aspects of our surroundings that have been built, formed or influenced by human activities from earliest to most recent times. A Historic Environment Record stores and provides access to systematically organised information about these surroundings in a given area. It is maintained and updated for public benefit in accordance with national and international standards and guidance. An HER makes information accessible to all in order to: - advance knowledge and understanding of the historic environment; - inform its care and conservation; - inform public policies and decision-making on land-use planning and management; - contribute to environmental improvement and economic regeneration; - contribute to education and social inclusion; - encourage participation in the exploration, appreciation and enjoyment of the historic environment. Local authorities and most National Park authorities maintain records of the archaeological, built and natural environment. However, many services group together to form archaeological services to collate their standardised records. Specialist staff are employed to curate these records and also to provide specialist advice for land-use planning and public information services. This dataset has two distinct data layers: - Historic Environment Sites (including Known Site Extents and Areas of Archaeological Interest) - a polygon dataset - Historic Environment Events (also known as interventions) - a polygon dataset. Where only points or lines have been provided these have been buffered by 10m to create representative polygons.

Source: https://ckan.publishing.service.gov.uk/dataset/historic-environment-records-scotland  
Last updated at https://ckan.publishing.service.gov.uk/dataset : 2020-01-24  
",bf8c3cba-458b-4e8c-9076-d6a010f71d9c,"['archaeology', 'buildings', 'historic environment', 'protected sites']", ,OPEN,"[{'name': 'edina-digimap-service-1.xml', 'sizeInBytes': 22703, 'created': '2020-01-19T10:24:52.494Z', 'updated': '2020-01-19T10:24:52.494Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}, {'name': 'resource_links.md', 'sizeInBytes': 126, 'created': '2020-01-31T01:15:46.085Z', 'updated': '2020-01-31T01:15:46.085Z', 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}]",LOADED,2020-01-19T10:24:51.661Z,2020-01-31T01:15:46.085Z,READ,[],False, ,OGL, ,https://data.world/datagov-uk/27c88b01-ecba-42d6-abfb-bbdbf911cc5b
healthdatany,h55x-hu6n,Environmental Radiation Surveillance Gamma Radiation... 1995,This dataset provides gamma radiation readings collected through Environmental Thermoluminescent Dosimeter (TLDs)...,"*Original Title*: Environmental Radiation Surveillance Gamma Radiation Readings: Beginning 1995

This dataset provides gamma radiation readings collected through Environmental Thermoluminescent Dosimeter (TLDs) devices placed at various facilities and locations in New York State. The Environmental TLDs provide a quantitative measurement of the radiation levels in the area in which they are placed. This dataset can be used by the general public, researchers and facility staff to evaluate environmental radiation levels at various locations. Facility operators may use data for inter-comparison and trending purposes. Please note that this program is not designed, or intended to monitor releases from discharge points at a specific facility (e.g., a stack). The facility operator performs this type of monitoring to meet the requirements of its licensing agency (e.g., a federal agency or the New York State Department of Environmental Conservation).

Source: https://health.data.ny.gov/d/h55x-hu6n  
Last updated at https://health.data.ny.gov : 2019-09-26  
Before using the data, download the Terms of Service [here](https://data.ny.gov/download/77gx-ii52/application/pdf) to read the data license requirements.

",221dad61-1cb4-40de-81bb-8f0d371dddbe,"['nuclear', 'power plants', 'radiation', 'environmental monitoring', 'environmental health', 'gamma radiation', 'radiation surveillance', 'health']", ,OPEN,"[{'name': 'environmental-radiation-surveillance-gamma-radiation-readings-beginning-1995-1.csv', 'sizeInBytes': 142025, 'created': '2019-03-13T19:27:09.575Z', 'updated': '2019-03-13T19:27:09.575Z', 'labels': [], 'createdBy': 'healthdatany', 'updatedBy': 'healthdatany'}]",LOADED,2019-03-13T19:27:08.826Z,2019-09-26T16:27:38.064Z,READ,[],False, ,Other, ,https://data.world/healthdatany/h55x-hu6n
datagov-uk,85626c92-96ae-477b-aa20-7474d6e7daaf,"Water pollution, substantiated incidents","Water pollution, substantiated incidents","Water pollution, substantiated incidents

Source: https://ckan.publishing.service.gov.uk/dataset/water-pollution-substantiated-incidents  
Last updated at https://ckan.publishing.service.gov.uk/dataset : 2015-06-23  
",38f8f15c-e0ed-4649-9012-441760972fcf,[], ,OPEN,"[{'name': 'water-pollution-substantiated-incidents-1.csv', 'sizeInBytes': 2523, 'created': '2021-08-26T10:10:43.979Z', 'updated': '2021-08-26T10:10:43.979Z', 'labels': [], 'createdBy': 'dataworldadmin', 'updatedBy': 'dataworldadmin'}]",LOADED,2021-08-26T10:10:43.455Z,2021-08-26T10:10:43.994Z,READ,[],False, ,OGL, ,https://data.world/datagov-uk/85626c92-96ae-477b-aa20-7474d6e7daaf
